12.420867	1
12.582387	988
12.582388	725
12.593625	2388
12.744028	3788
12.755422	5188
12.755481	6588
12.905706	7988
12.905774	9388
12.9173	10788
12.917345	12188
12.917427	13588
12.917547	14988
13.067401	16388
13.067549	19188
13.079098	21988
13.079333	24788
13.079585	27588
13.079852	30388
13.116156	31788
13.229135	34588
13.229351	37388
13.229567	40188
13.240939	42988
13.241154	45788
13.241427	48588
13.24155	51388
13.241855	54188
13.242077	56988
13.242388	59788
13.2425	61188
13.242541	62588
13.277879	63988
13.27788	65388
13.390848	66788
13.391172	69588
13.391294	72388
13.402775	75188
13.402945	77988
13.403235	80788
13.403413	83588
13.403611	86388
13.403911	89188
13.404167	91988
13.404327	94788
13.4046	97588
13.439514	100388
13.43981	103188
13.476194	104588
13.552787	107388
13.552978	110188
13.553239	112988
13.553717	115788
13.553769	118588
13.564689	121388
13.564947	124188
13.565235	126988
13.565521	129788
13.565782	132588
13.56602	135388
13.566225	138188
13.566493	140988
13.566624	143788
13.566726	145188
13.601085	146588
13.601342	149388
13.637798	152188
13.714481	154988
13.714736	157788
13.715012	160588
13.715353	163388
13.715558	166188
13.72637	168988
13.726533	171788
13.726839	174588
13.727166	177388
13.727405	180188
13.727701	182988
13.727916	185788
13.728162	188588
13.728422	191388
13.728624	194188
13.762876	196988
13.763119	199788
13.763425	202588
13.799532	205388
13.876394	208188
13.876542	210988
13.876768	213788
13.877162	216588
13.877321	219388
13.888081	222188
13.888282	224988
13.888535	227788
13.888877	230588
13.889065	233388
13.889351	236188
13.889612	238988
13.889787	241788
13.89003	244588
13.890392	247388
13.924605	250188
13.924913	252988
13.925136	255788
13.961209	258588
14.038283	261388
14.038579	264188
14.038927	266988
14.039159	269788
14.039315	272588
14.049992	275388
14.050241	278188
14.050492	280988
14.050701	283788
14.051039	286588
14.051168	289388
14.051379	292188
14.051616	294988
14.051833	297788
14.052119	300588
14.052299	303388
14.086319	306188
14.08656	308988
14.08681	311788
14.123064	314588
14.20001	317388
14.200153	320188
14.200552	322988
14.200821	325788
14.201128	328588
14.211672	331388
14.211909	334188
14.212237	336988
14.212362	339788
14.212695	342588
14.213037	345388
14.213206	348188
14.213597	350988
14.213895	353788
14.214059	356588
14.214295	359388
14.247969	362188
14.24815	363588
14.248242	364988
14.248411	366388
14.284802	369188
14.332009	370588
14.361726	373388
14.362683	376188
14.362684	378988
14.362685	381788
14.36368	384588
14.373616	387388
14.373992	390188
14.374269	392988
14.374443	395788
14.374581	398588
14.374811	401388
14.375155	404188
14.37549	406988
14.375826	409788
14.376098	412588
14.376248	415388
14.409685	418188
14.409937	420988
14.410159	423788
14.410408	426588
14.410584	429388
14.446723	432188
14.446905	434988
14.493794	437788
14.523636	440588
14.524586	443388
14.524675	446188
14.524929	448988
14.525335	451788
14.5353	454588
14.535641	457388
14.535891	459740
14.53668	462540
14.536963	465340
14.537165	468140
14.537415	470940
14.537637	473740
14.537871	476540
14.538005	479340
14.538323	482140
14.571542	484940
14.571895	487740
14.571963	490540
14.572268	493340
14.572536	496140
14.608395	498940
14.608597	501740
14.655711	504540
14.685629	507340
14.68649	510140
14.686759	512940
14.686943	515740
14.687264	518540
14.697174	521340
14.69752	524140
14.69792	526940
14.698603	529740
14.698885	532540
14.699092	535340
14.699407	538140
14.699515	540940
14.699765	543740
14.700076	546540
14.700298	549340
14.733715	552140
14.733717	554940
14.734714	557740
14.734714	560540
14.734715	563340
14.770154	566140
14.770379	568940
14.817452	571740
14.847349	574540
14.848046	577340
14.848347	580140
14.848667	582940
14.849135	585740
14.858952	588540
14.859313	591340
14.859777	594140
14.860367	596940
14.860641	599740
14.860819	602540
14.861172	605340
14.861432	608140
14.861701	610940
14.861806	613740
14.862088	616540
14.895702	619340
14.895972	622140
14.896595	624940
14.896912	627740
14.897147	630540
14.932034	633340
14.932293	636140
14.979193	638940
15.009104	641740
15.009837	644540
15.010174	647340
15.010512	650140
15.01101	652940
15.020931	655740
15.021188	658540
15.021777	661340
15.022305	664140
15.022593	666940
15.022801	669740
15.02304	672540
15.023291	675340
15.023571	678140
15.023854	680940
15.024138	683740
15.0574	686540
15.057633	689340
15.058233	692140
15.058609	694940
15.058834	697740
15.093949	700540
15.094223	703340
15.141066	706140
15.170913	708940
15.171457	711740
15.171778	714540
15.17214	717340
15.172653	720140
15.182793	722940
15.183023	725740
15.183572	728540
15.18407	731340
15.184352	734140
15.184558	736940
15.184671	739740
15.184894	742540
15.185293	745340
15.185496	748140
15.185725	750940
15.219192	753740
15.219436	756540
15.219964	759340
15.220328	762140
15.220564	764940
15.255841	767740
15.256004	770540
15.307074	773340
15.332953	776140
15.333455	778940
15.333736	781740
15.334076	784540
15.334698	787340
15.344714	790140
15.344958	792940
15.345525	795740
15.346019	798540
15.346254	801340
15.346442	804140
15.346673	806940
15.34697	809740
15.347303	812540
15.347594	815340
15.347742	818140
15.381222	820940
15.381361	823740
15.381919	826540
15.382231	829340
15.382431	832140
15.417476	834940
15.417708	837740
15.469135	840540
15.495368	843340
15.49537	846140
15.495454	848940
15.495794	851740
15.496429	854540
15.506461	857340
15.506631	860140
15.507431	862940
15.507801	865740
15.508061	868540
15.508231	871340
15.508371	874140
15.508614	876940
15.508934	879740
15.50924	882540
15.509435	885340
15.552734	888140
15.552735	890940
15.552736	893740
15.552736	896540
15.552737	899340
15.579152	902140
15.579367	904940
15.630877	907740
15.657153	910540
15.657407	913340
15.657726	916140
15.657848	918940
15.658105	921740
15.668343	924540
15.668417	927340
15.669098	930140
15.669643	932940
15.669817	935740
15.669954	938540
15.670178	941340
15.670475	944140
15.670641	946940
15.67095	949740
15.671151	952540
15.714726	955340
15.71497	958140
15.715142	960940
15.715352	963740
15.715549	966540
15.740934	969340
15.741115	972140
15.792634	974940
15.819132	977740
15.819263	980540
15.819552	983340
15.819788	986140
15.819954	988940
15.830214	991740
15.830458	994540
15.83095	997340
15.831469	1000140
15.831802	1002940
15.83204	1005740
15.832224	1008540
15.832565	1011340
15.832742	1014140
15.833069	1016940
15.833158	1019740
15.876589	1022540
15.876693	1025340
15.876918	1028140
15.877094	1030940
15.877383	1033740
15.90252	1036540
15.902909	1039340
