3.557836	251121	1460
3.55795	252581	1460
3.558124	254041	1460
3.558237	255501	1460
3.55836	256961	1460
3.558483	258421	1460
3.558605	259881	1460
3.55896	261341	1460
3.691113	262801	1460
3.691115	264261	1460
3.691116	265721	1460
3.69112	267181	1460
3.691121	268641	1460
3.691219	270101	1460
3.691288	271561	1460
3.691455	273021	1460
3.691536	274481	1460
3.691663	275941	1460
3.691856	277401	1460
3.691909	278861	1460
3.692026	280321	1460
3.692152	281781	1460
3.692338	283241	1460
3.69246	284701	1460
3.692585	286161	1460
3.692707	287621	1460
3.692831	289081	1460
3.692953	290541	1460
3.693077	292001	1460
3.693199	293461	1460
3.693341	294921	1460
3.693696	296381	1460
3.693824	297841	1460
3.694151	299301	1460
3.694275	300761	1460
3.694448	302221	1460
3.694849	303681	1460
3.694971	305141	1460
3.695095	306601	1460
3.695217	308061	1460
3.695341	309521	1460
3.695463	310981	1460
3.695587	312441	1460
3.695709	313901	1460
3.889119	315361	1460
3.889197	316821	1460
3.889361	318281	1460
3.889535	319741	1460
3.889772	321201	1460
3.889824	322661	1460
3.889905	324121	1460
3.890115	325581	1460
3.890166	327041	1460
3.891117	328501	1460
3.891119	329961	1460
3.891121	331421	1460
3.891122	332881	1460
3.89127	334341	1460
3.891347	335801	1460
4.022339	337261	1460
4.022457	338721	1460
4.022628	340181	1460
4.02279	341641	1460
4.022878	343101	1460
4.023	344561	1460
4.023204	346021	1460
4.023394	347481	1460
4.023516	348941	1460
4.02364	350401	1460
4.023763	351861	1460
4.023886	353321	1460
4.024008	354781	1460
4.024251	356241	1460
4.024568	357701	1460
4.024692	359161	1460
4.024815	360621	1460
4.024938	362081	1460
4.025146	363541	1460
4.025496	365001	1460
4.02565	366461	1460
4.025774	367921	1460
4.025896	369381	1460
4.026046	370841	1460
4.026169	372301	1460
4.026398	373761	1460
4.02652	375221	1460
4.026644	376681	1460
4.026766	378141	1460
4.026891	379601	1460
4.027013	381061	1460
4.027143	382521	1460
4.027258	383981	1460
4.027464	385441	1460
4.028443	386901	1460
4.028668	388361	1460
4.029158	389821	1460
4.029348	391281	1460
4.029904	392741	1460
4.030918	394201	1460
4.03104	395661	1460
4.031164	397121	1460
4.031286	398581	1460
4.031425	400041	1460
4.031617	401501	1460
4.032098	402961	1460
4.032252	404421	1460
4.032574	405881	1460
4.032807	407341	1460
4.033151	408801	1460
4.033416	410261	1460
4.033538	411721	1460
4.227358	413181	1460
4.22748	414641	1460
4.227602	416101	1460
4.227726	417561	1460
4.227847	419021	1460
4.227982	420481	1460
4.228103	421941	1460
4.228291	423401	1460
4.22842	424861	1460
4.228543	426321	1460
4.228717	427781	1460
4.229148	429241	1460
4.229273	430701	1460
4.229561	432161	1460
4.229684	433621	1460
4.229807	435081	1460
4.229929	436541	1460
4.230054	438001	1460
4.230241	439461	1460
4.230414	440921	1460
4.230542	442381	1460
4.230666	443841	1460
4.230788	445301	1460
4.353594	446761	1460
4.353779	448221	1460
4.3541	449681	1460
4.354264	451141	1460
4.354385	452601	1460
4.354516	454061	1460
4.354851	455521	1460
4.355019	456981	1460
4.355571	458441	1460
4.355797	459901	1460
4.356389	461361	1460
4.356557	462821	1460
4.357016	464281	1460
4.357174	465741	1460
4.357311	467201	1460
4.357668	468661	1460
4.357792	470121	1460
4.357914	471581	1460
4.358038	473041	1460
4.358161	474501	1460
4.358284	475961	1460
4.358605	477421	1460
4.358729	478881	1460
4.358851	480341	1460
4.358974	481801	1460
4.359299	483261	1460
4.359422	484721	1460
4.359544	486181	1460
4.359668	487641	1460
4.35979	489101	1460
4.359914	490561	1460
4.360055	492021	1460
4.360179	493481	1460
4.360301	494941	1460
4.360424	496401	1460
4.360546	497861	1460
4.360671	499321	1460
4.3608	500781	1460
4.360924	502241	1460
4.361209	503701	1460
4.361332	505161	1460
4.361454	506621	1460
4.361578	508081	1460
4.3617	509541	1460
4.361871	511001	1460
4.362017	512461	1460
4.362315	515381	1460
4.362436	513921	1460
4.36256	516841	1460
4.362684	518301	1460
4.362806	519761	1460
4.36293	521221	1460
4.363052	522681	1460
4.363176	524141	1460
4.363298	525601	1460
4.363422	527061	1460
4.363544	528521	1460
4.363668	529981	1460
4.36379	531441	1460
4.363914	532901	1460
4.364036	534361	1460
4.36416	535821	1460
4.364282	537281	1460
4.364406	538741	1460
4.36456	540201	1460
4.364684	541661	1460
4.364838	543121	1460
4.364962	544581	1460
4.365084	546041	1460
4.365209	547501	1460
4.365331	548961	1460
4.365455	550421	1460
4.365598	551881	1460
4.365784	553341	1460
4.365906	554801	1460
4.36603	556261	1460
4.366166	557721	1460
4.366286	559181	1460
4.563905	560641	1460
4.564034	562101	1460
4.564181	563561	1460
4.564279	565021	1460
4.564401	566481	1460
4.564536	567941	1460
4.564673	569401	1460
4.564797	570861	1460
4.564919	572321	1460
4.565044	573781	1460
4.565177	575241	1460
4.565418	576701	1460
4.565672	578161	1460
4.565999	579621	1460
4.566122	581081	1460
4.566246	582541	1460
4.566391	584001	1460
4.566573	585461	1460
4.566794	586921	1460
4.567174	588381	1460
4.567281	589841	1460
4.567405	591301	1460
4.567528	592761	1460
4.567651	594221	1460
4.567773	595681	1460
4.567897	597141	1460
4.568019	598601	1460
4.568145	600061	1460
4.568287	601521	1460
4.56841	602981	1460
4.568533	604441	1460
4.568657	605901	1460
4.568779	607361	1460
4.684753	608821	1460
4.684869	610281	1460
4.685029	611741	1460
4.685232	613201	1460
4.686161	614661	1460
4.686162	616121	1460
4.686164	617581	1460
4.686167	619041	1460
4.686168	620501	1460
4.686226	621961	1460
4.686368	623421	1460
4.686435	624881	1460
4.686927	626341	1460
4.687243	627801	1460
4.687365	629261	1460
4.687488	630721	1460
4.687612	632181	1460
4.68778	633641	1460
4.688234	635101	1460
4.688355	636561	1460
4.68848	638021	1460
4.688601	639481	1460
4.688724	640941	1460
4.688946	642401	1460
4.68907	643861	1460
4.689224	645321	1460
4.689355	646781	1460
4.689477	648241	1460
4.689612	649701	1460
4.689769	651161	1460
4.689895	652621	1460
4.690064	654081	1460
4.690189	655541	1460
4.690474	657001	1460
4.69063	658461	1460
4.690756	659921	1460
4.690888	661381	1460
4.691011	662841	1460
4.691183	664301	1460
4.691304	665761	1460
4.691429	667221	1460
4.69155	668681	1460
4.691674	670141	1460
4.691874	671601	1460
4.691998	673061	1460
4.692121	674521	1460
4.692245	675981	1460
4.692367	677441	1460
4.692491	678901	1460
4.69262	680361	1460
4.69293	681821	1460
4.693053	683281	1460
4.693361	684741	1460
4.693483	686201	1460
4.693607	687661	1460
4.693729	689121	1460
4.693853	690581	1460
4.693976	692041	1460
4.694191	693501	1460
4.694313	694961	1460
4.694547	696421	1460
4.694924	697881	1460
4.695132	699341	1460
4.695286	700801	1460
4.695625	702261	1460
4.695845	703721	1460
4.695969	705181	1460
4.696091	706641	1460
4.696215	708101	1460
4.704958	709561	1460
4.705143	711021	1460
4.705354	712481	1460
4.705502	713941	1460
4.7056	715401	1460
4.705724	716861	1460
4.706035	718321	1460
4.706177	719781	1460
4.706583	721241	1460
4.706707	722701	1460
4.706829	724161	1460
4.706988	725621	1460
4.707113	727081	1460
4.707241	728541	1460
4.707376	730001	1460
4.70756	731461	1460
4.707681	732921	1460
4.707805	734381	1460
4.707928	735841	1460
4.708051	737301	1460
4.70818	738761	1460
4.708361	740221	1460
4.708483	741681	1460
4.708607	743141	1460
4.708729	744601	1460
4.708959	746061	1460
4.70908	747521	1460
4.709205	748981	1460
4.709327	750441	1460
4.709451	751901	1460
4.709573	753361	1460
4.709742	754821	1460
4.709864	756281	1460
4.710003	757741	1460
4.710124	759201	1460
4.710249	760661	1460
4.710371	762121	1460
4.710508	763581	1460
4.710718	765041	1460
4.71093	766501	1460
4.710932	767961	1460
4.711096	769421	1460
4.71122	770881	1460
4.711363	772341	1460
4.711488	773801	1460
4.711609	775261	1460
4.711733	776721	1460
4.711856	778181	1460
4.71198	779641	1460
4.712102	781101	1460
4.895206	782561	1460
4.895377	784021	1460
4.895502	785481	1460
4.895624	786941	1460
4.895767	788401	1460
4.895936	789861	1460
4.89606	791321	1460
4.896223	792781	1460
4.896359	794241	1460
4.896481	795701	1460
4.896605	797161	1460
4.896727	798621	1460
4.896851	800081	1460
4.896978	801541	1460
4.897137	803001	1460
4.89728	804461	1460
4.897404	805921	1460
4.897628	807381	1460
4.897752	808841	1460
4.897874	810301	1460
4.897998	811761	1460
4.89812	813221	1460
4.898244	814681	1460
4.898366	816141	1460
4.89849	817601	1460
4.898612	819061	1460
4.898736	820521	1460
4.898858	821981	1460
4.899134	823441	1460
4.899256	824901	1460
4.89938	826361	1460
4.899502	827821	1460
4.899626	829281	1460
4.89992	830741	1460
4.900044	832201	1460
4.900191	833661	1460
4.90029	835121	1460
4.900412	836581	1460
4.900536	838041	1460
4.900659	839501	1460
4.900783	840961	1460
4.900904	842421	0
4.901028	843881	1460
4.901151	845341	1460
4.901275	846801	1460
4.901397	848261	1460
4.901521	849721	0
4.901643	851181	1460
5.015934	852641	1460
5.016103	854101	1460
5.016258	855561	1460
5.01641	857021	1460
5.016547	858481	1460
5.016691	859941	1460
5.017299	861401	1460
5.017421	862861	1460
5.017552	864321	1460
5.017674	865781	1460
5.017816	867241	1460
5.017939	868701	1460
5.018062	870161	1460
5.01819	871621	1460
5.018309	873081	1460
5.018482	874541	1460
5.018609	876001	1460
5.01873	877461	1460
5.018916	878921	1460
5.019038	880381	1460
5.019162	881841	1460
5.019284	883301	1460
5.019408	884761	1460
5.01953	886221	1460
5.019654	887681	1460
5.019776	889141	1460
5.0199	890601	1460
5.020022	892061	1460
5.020189	893521	1460
5.020306	894981	1460
5.02043	896441	1460
5.020552	897901	1460
5.020735	899361	1460
5.020857	900821	1460
5.020981	902281	1460
5.021158	903741	1460
5.021319	905201	1460
5.021448	906661	1460
5.021596	908121	1460
5.021781	909581	1460
5.021989	911041	1460
5.022111	912501	1460
5.022252	913961	1460
5.022373	915421	1460
5.022497	916881	1460
5.022619	918341	1460
5.022744	919801	1460
5.022866	921261	1460
5.022989	922721	1460
5.023112	924181	1460
5.023279	925641	1460
5.023401	927101	1460
5.023526	928561	1460
5.023688	930021	1460
5.023812	931481	1460
5.024512	932941	1460
5.024638	934401	1460
5.02476	935861	1460
5.024935	937321	1460
5.025056	938781	1460
5.025209	940241	1460
5.025309	941701	1460
5.025596	943161	1460
5.025753	944621	1460
5.025878	946081	1460
5.026	947541	1460
5.026123	949001	1460
5.026246	950461	1460
5.02637	951921	1460
5.026501	953381	1460
5.026669	954841	1460
5.026799	956301	1460
5.026937	957761	1460
5.02706	959221	1460
5.027195	960681	1460
5.027325	962141	1460
5.027449	963601	1460
5.027654	965061	1460
5.027846	966521	1460
5.027968	967981	1460
5.028092	969441	1460
5.038678	970901	1460
5.039056	972361	1460
5.039057	973821	1460
5.039108	975281	1460
5.03943	976741	1460
5.039554	978201	1460
5.039696	979661	1460
5.039819	981121	1460
5.039953	982581	1460
5.040128	984041	1460
5.040252	985501	1460
5.040374	986961	1460
5.040498	988421	1460
5.04062	989881	1460
5.040744	991341	1460
5.040866	992801	1460
5.04099	994261	1460
5.04114	995721	1460
5.041265	997181	1460
5.041416	998641	1460
5.041597	1000101	1460
5.041728	1001561	1460
5.041841	1003021	1460
5.041963	1004481	1460
5.042139	1005941	1460
5.042262	1007401	1460
5.042385	1008861	1460
5.042507	1010321	1460
5.042631	1011781	1460
5.042753	1013241	1460
5.042877	1014701	1460
5.042999	1016161	1460
5.043123	1017621	1460
5.043245	1019081	1460
5.043369	1020541	1460
5.043491	1022001	1460
5.043615	1023461	1460
5.043738	1024921	1460
5.043862	1026381	1460
5.043984	1027841	1460
5.044108	1029301	1460
5.044231	1030761	1460
5.044354	1032221	1460
5.044476	1033681	1460
5.0446	1035141	1460
5.044722	1036601	1460
5.044846	1038061	1460
5.044968	1039521	1460
5.045092	1040981	1460
5.226384	1042441	1460
5.226617	1043901	1460
5.226738	1045361	1460
5.226862	1046821	1460
5.226984	1048281	1460
5.227108	1049741	1460
5.227231	1051201	1460
5.227366	1052661	1460
5.227518	1054121	1460
5.227717	1055581	1460
5.227839	1057041	1460
5.228002	1058501	1460
5.228125	1059961	1460
5.228263	1061421	1460
5.228371	1062881	1460
5.228509	1064341	1460
5.228631	1065801	1460
5.228755	1067261	1460
5.229258	1068721	1460
5.229447	1070181	1460
5.229569	1071641	1460
5.229693	1073101	1460
5.229815	1074561	1460
5.229939	1076021	1460
5.230061	1077481	1460
5.230205	1078941	1460
5.230409	1080401	1460
5.230534	1081861	1460
5.230655	1083321	1460
5.230855	1084781	1460
5.230977	1086241	1460
5.231101	1087701	1460
5.231223	1089161	1460
5.231347	1090621	1460
5.231469	1092081	1460
5.231593	1093541	1460
5.231715	1095001	1460
5.231839	1096461	1460
5.231994	1097921	1460
5.232118	1099381	1460
5.232242	1100841	1460
5.232392	1102301	1460
5.232522	1103761	1460
5.232646	1105221	1460
5.232768	1106681	1460
5.232892	1108141	1460
5.233014	1109601	1460
5.23321	1111061	1460
5.34725	1112521	1460
5.347367	1113981	1460
5.34751	1115441	1460
5.34776	1116901	1460
5.347882	1118361	1460
5.348004	1119821	1460
5.348439	1121281	1460
5.348596	1122741	1460
5.348803	1124201	1460
5.348925	1125661	1460
5.349123	1127121	1460
5.349249	1128581	1460
5.349418	1130041	1460
5.349542	1131501	1460
5.349664	1132961	1460
5.349788	1134421	1460
5.349964	1135881	1460
5.350087	1137341	1460
5.350211	1138801	1460
5.350339	1140261	1460
5.350456	1141721	1460
5.35058	1143181	1460
5.351125	1144641	1460
5.351294	1146101	1460
5.35142	1147561	1460
5.351543	1149021	1460
5.351709	1150481	1460
5.351841	1151941	1460
5.351996	1153401	1460
5.35212	1154861	1460
5.352244	1156321	1460
5.352425	1157781	1460
5.352547	1159241	1460
5.352671	1160701	1460
5.352793	1162161	1460
5.352923	1163621	1460
5.353045	1165081	1460
5.353169	1166541	1460
5.353308	1168001	1460
5.353444	1169461	1460
5.353567	1170921	1460
5.353712	1172381	1460
5.355281	1173841	1460
5.355404	1175301	1460
5.355526	1176761	1460
5.35565	1178221	1460
5.355785	1179681	1460
5.35595	1181141	1460
5.356119	1182601	1460
5.356243	1184061	1460
5.356365	1185521	1460
5.356511	1186981	1460
5.356637	1188441	1460
5.356815	1189901	1460
5.356981	1191361	1460
5.357104	1192821	1460
5.357239	1194281	1460
5.357364	1195741	1460
5.357486	1197201	1460
5.357623	1198661	1460
5.357745	1200121	1460
5.357961	1201581	1460
5.358083	1203041	1460
5.358207	1204501	1460
5.358329	1205961	1460
5.358526	1207421	1460
5.358648	1208881	1460
5.358771	1210341	1460
5.358944	1211801	1460
5.359068	1213261	1460
5.359203	1214721	1460
5.359315	1216181	1460
5.359438	1217641	1460
5.35956	1219101	1460
5.359682	1220561	1460
5.359805	1222021	1460
5.359928	1223481	1460
5.360052	1224941	1460
5.360175	1226401	1460
5.3603	1227861	1460
5.360422	1229321	1460
5.360545	1230781	1460
5.370291	1232241	1460
5.370414	1233701	1460
5.370536	1235161	1460
5.37068	1236621	1460
5.370803	1238081	1460
5.370926	1239541	1460
5.371048	1241001	1460
5.371178	1242461	1460
5.371326	1243921	1460
5.371458	1245381	1460
5.371579	1246841	1460
5.374771	1248301	1460
5.375016	1249761	1460
5.375348	1251221	1460
5.37547	1252681	1460
5.375594	1254141	1460
5.375716	1255601	1460
5.375839	1257061	1460
5.375962	1258521	1460
5.376132	1259981	1460
5.376255	1261441	1460
5.376378	1262901	1460
5.3765	1264361	1460
5.376625	1265821	1460
5.376746	1267281	1460
5.377008	1268741	1460
5.377131	1270201	1460
5.377255	1271661	1460
5.377377	1273121	1460
5.377501	1274581	1460
5.377623	1276041	1460
5.377971	1277501	1460
5.378093	1278961	1460
5.378217	1280421	1460
5.37834	1281881	1460
5.378463	1283341	1460
5.378584	1284801	1460
5.378708	1286261	1460
5.378831	1287721	1460
5.378983	1289181	1460
5.37915	1290641	1460
5.379311	1292101	1460
5.379433	1293561	1460
5.379557	1295021	1460
5.379753	1296481	1460
5.379877	1297941	1460
5.38	1299401	1460
5.380124	1300861	1460
5.380247	1302321	1460
5.557752	1303781	1460
5.557869	1305241	1460
5.558002	1306701	1460
5.558126	1308161	1460
5.558269	1309621	1460
5.55839	1311081	1460
5.558592	1312541	1460
5.558737	1314001	1460
5.558923	1315461	1460
5.55905	1316921	1460
5.559307	1318381	1460
5.559441	1319841	1460
5.559566	1321301	1460
5.559754	1322761	1460
5.559881	1324221	1460
5.560024	1325681	1460
5.560148	1327141	1460
5.560285	1328601	1460
5.560705	1330061	1460
5.560828	1331521	1460
5.560968	1332981	1460
5.561092	1334441	1460
5.561259	1335901	1460
5.561381	1337361	1460
5.561505	1338821	1460
5.561628	1340281	1460
5.56178	1341741	1460
5.561938	1343201	1460
5.562062	1344661	1460
5.562208	1346121	1460
5.562405	1347581	1460
5.562526	1349041	1460
5.56265	1350501	1460
5.562772	1351961	1460
5.562917	1353421	1460
5.563039	1354881	1460
5.563163	1356341	1460
5.563285	1357801	1460
5.563409	1359261	1460
5.563662	1360721	1460
5.563786	1362181	1460
5.563908	1363641	1460
5.564032	1365101	1460
5.564154	1366561	1460
5.564286	1368021	1460
5.564407	1369481	1460
5.564532	1370941	1460
5.564653	1372401	1460
5.678555	1373861	1460
5.67869	1375321	1460
5.67906	1376781	1460
5.679181	1378241	1460
5.679306	1379701	1460
5.679436	1381161	1460
5.679884	1382621	1460
5.680006	1384081	1460
5.680158	1385541	1460
5.68028	1387001	1460
5.680451	1388461	1460
5.680572	1389921	1460
5.680738	1391381	1460
5.68086	1392841	1460
5.681053	1394301	1460
5.681175	1395761	1460
5.681327	1397221	1460
5.681448	1398681	1460
5.681585	1400141	1460
5.681735	1401601	1460
5.681894	1403061	1460
5.682016	1404521	1460
5.682532	1405981	1460
5.682654	1407441	1460
5.682778	1408901	1460
5.6829	1410361	1460
5.683081	1411821	1460
5.683233	1413281	1460
5.683354	1414741	1460
5.683506	1416201	1460
5.683629	1417661	1460
5.683751	1419121	1460
5.683895	1420581	1460
5.684072	1422041	1460
5.68423	1423501	1460
5.684352	1424961	1460
5.684475	1426421	1460
5.684598	1427881	1460
5.684721	1429341	1460
5.684891	1430801	1460
5.685018	1432261	1460
5.685141	1433721	1460
5.686625	1435181	1460
5.686763	1436641	1460
5.686887	1438101	1460
5.687047	1439561	1460
5.687224	1441021	1460
5.687346	1442481	1460
5.687469	1443941	1460
5.687616	1445401	1460
5.687758	1446861	1460
5.687881	1448321	1460
5.688011	1449781	1460
5.688133	1451241	1460
5.688258	1452701	1460
5.68838	1454161	1460
5.688502	1455621	1460
5.688716	1457081	1460
5.688841	1458541	1460
5.689021	1460001	1460
5.689465	1461461	1460
5.689587	1462921	1460
5.689711	1464381	1460
5.689833	1465841	1460
5.689957	1467301	1460
5.690079	1468761	1460
5.690247	1470221	1460
5.690369	1471681	1460
5.690493	1473141	1460
5.690615	1474601	1460
5.690832	1476061	1460
5.690956	1477521	1460
5.691108	1478981	1460
5.691231	1480441	1460
5.691422	1481901	1460
5.691544	1483361	1460
5.691668	1484821	1460
5.691791	1486281	1460
5.691914	1487741	1460
5.692043	1489201	1460
5.692167	1490661	1460
5.69229	1492121	1460
5.701584	1493581	1460
5.70171	1495041	1460
5.701834	1496501	1460
5.701996	1497961	1460
5.70212	1499421	1460
5.702243	1500881	1460
5.702366	1502341	1460
5.702487	1503801	1460
5.702611	1505261	1460
5.702764	1506721	1460
5.705942	1508181	1460
5.706127	1509641	1460
5.706484	1511101	1460
5.706633	1512561	1460
5.706756	1514021	1460
5.706931	1515481	1460
5.707055	1516941	1460
5.707177	1518401	1460
5.707302	1519861	1460
5.707424	1521321	1460
5.707547	1522781	1460
5.707672	1524241	1460
5.707832	1525701	1460
5.70797	1527161	1460
5.708094	1528621	1460
5.708346	1530081	1460
5.70847	1531541	1460
5.708592	1533001	1460
5.708716	1534461	1460
5.708838	1535921	1460
5.709221	1537381	1460
5.709325	1538841	1460
5.709449	1540301	1460
5.709655	1541761	1460
5.709779	1543221	1460
5.709915	1544681	1460
5.710047	1546141	1460
5.710203	1547601	1460
5.710324	1549061	1460
5.710473	1550521	1460
5.710747	1551981	1460
5.710874	1553441	1460
5.710974	1554901	1460
5.711024	1556361	1460
5.711151	1557821	1460
5.711273	1559281	1460
5.711399	1560741	1460
5.711522	1562201	1460
5.888937	1563661	1460
5.889117	1565121	1460
5.889241	1566581	1460
5.88939	1568041	1460
5.889575	1569501	1460
5.889698	1570961	1460
5.889822	1572421	1460
5.889959	1573881	1460
5.89012	1575341	1460
5.890252	1576801	1460
5.890422	1578261	1460
5.890591	1579721	1460
5.890781	1581181	1460
5.890903	1582641	1460
5.891079	1584101	1460
5.891231	1585561	1460
5.891404	1587021	1460
5.891526	1588481	1460
5.897157	1589941	1460
5.897279	1591401	1460
5.897452	1592861	1460
5.897576	1594321	1460
5.8977	1595781	1460
5.897838	1597241	1460
5.898031	1598701	1460
5.898232	1600161	1460
5.898346	1601621	1460
5.898468	1603081	1460
5.898596	1604541	1460
5.898717	1606001	1460
5.898842	1607461	1460
5.898964	1608921	1460
5.899087	1610381	1460
5.899262	1611841	1460
5.899385	1613301	1460
5.899507	1614761	1460
5.899631	1616221	1460
5.899754	1617681	1460
5.900199	1619141	1460
5.900358	1620601	1460
5.900486	1622061	1460
5.900612	1623521	1460
5.900736	1624981	1460
5.900858	1626441	1460
5.900982	1627901	1460
5.901104	1629361	1460
5.901228	1630821	0
5.90135	1632281	1460
6.019839	1633741	1460
6.019953	1635201	1460
6.020076	1636661	1460
6.020199	1638121	1460
6.020323	1639581	1460
6.020444	1641041	1460
6.020569	1642501	0
6.020691	1643961	1460
6.020815	1645421	1460
6.020937	1646881	1460
6.021061	1648341	1460
6.021183	1649801	1460
6.021498	1651261	1460
6.021652	1652721	1460
6.02186	1654181	1460
6.021983	1655641	1460
6.022106	1657101	1460
6.02223	1658561	1460
6.022448	1660021	1460
6.02257	1661481	1460
6.022702	1662941	1460
6.022824	1664401	1460
6.023008	1665861	1460
6.02313	1667321	1460
6.023281	1668781	1460
6.023376	1670241	1460
6.023525	1671701	1460
6.023667	1673161	1460
6.023791	1674621	1460
6.023913	1676081	1460
6.024037	1677541	1460
6.024159	1679001	1460
6.024283	1680461	1460
6.024406	1681921	1460
6.024529	1683381	1460
6.024651	1684841	1460
6.024776	1686301	1460
6.024897	1687761	1460
6.025021	1689221	1460
6.025144	1690681	1460
6.025268	1692141	1460
6.02539	1693601	1460
6.025513	1695061	1460
6.025636	1696521	1460
6.02576	1697981	1460
6.025881	1699441	1460
6.026018	1700901	1460
6.026146	1702361	1460
6.026277	1703821	1460
6.026399	1705281	1460
6.026523	1706741	1460
6.026652	1708201	1460
6.02682	1709661	1460
6.026942	1711121	1460
6.027154	1712581	1460
6.027328	1714041	1460
6.027451	1715501	1460
6.027573	1716961	1460
6.027697	1718421	1460
6.027819	1719881	1460
6.027943	1721341	1460
6.028106	1722801	1460
6.028237	1724261	1460
6.028352	1725721	1460
6.028476	1727181	1460
6.028598	1728641	1460
6.02876	1730101	1460
6.028882	1731561	1460
6.029028	1733021	1460
6.02915	1734481	1460
6.029275	1735941	1460
6.029422	1737401	1460
6.029618	1738861	1460
6.02974	1740321	1460
6.029864	1741781	1460
6.030034	1743241	1460
6.030457	1744701	1460
6.030578	1746161	1460
6.030702	1747621	1460
6.030825	1749081	1460
6.03112	1750541	1460
6.03144	1752001	1460
6.032757	1753461	1460
6.03288	1754921	1460
6.033018	1756381	1460
6.033174	1757841	1460
6.033328	1759301	1460
6.033441	1760761	1460
6.033566	1762221	1460
6.033735	1763681	1460
6.033859	1765141	1460
6.033981	1766601	1460
6.037058	1768061	1460
6.037181	1769521	1460
6.037996	1770981	1460
6.038192	1772441	1460
6.038316	1773901	1460
6.038438	1775361	1460
6.038561	1776821	1460
6.038683	1778281	1460
6.038823	1779741	1460
6.038945	1781201	1460
6.03907	1782661	1460
6.039205	1784121	1460
