12.25955	0	0
12.420917	1	0
12.42102	1	724
12.42105	725	263
12.432063	988	1400
12.582415	2388	1400
12.593637	3788	2800
12.744067	6588	2800
12.755431	9388	2800
12.755488	12188	2800
12.905735	14988	2800
12.905783	17788	2800
12.917309	20588	2800
12.917354	23388	2800
12.917434	26188	2800
12.917555	28988	2800
13.067432	31788	2800
13.067562	34588	5600
13.079129	40188	5600
13.079339	45788	5600
13.079592	51388	5600
13.079859	56988	5600
13.11619	62588	2800
13.229187	65388	2800
13.229359	68188	2800
13.229574	70988	2800
13.240948	73788	2800
13.241161	76588	2800
13.241435	79388	2800
13.241557	82188	2800
13.241863	84988	2800
13.242084	87788	2800
13.242396	90588	2800
13.242507	93388	2800
13.242549	96188	2800
13.27794	98988	5600
13.39089	104588	2800
13.391181	107388	5600
13.391303	112988	5600
13.402787	118588	4200
13.402955	122788	2800
13.403242	125588	2800
13.403421	128388	2800
13.403619	131188	2800
13.403919	133988	2800
13.404173	136788	2800
13.404335	139588	2800
13.404607	142388	2800
13.439531	145188	2800
13.439815	147988	2800
13.476207	150788	1400
13.55282	152188	2800
13.552987	154988	2800
13.553246	157788	2800
13.553727	160588	2800
13.553777	163388	2800
13.5647	166188	2800
13.564955	168988	2800
13.565243	171788	2800
13.565528	174588	2800
13.565799	177388	2800
13.566026	180188	2800
13.566231	182988	2800
13.566501	185788	2800
13.566632	188588	2800
13.566733	191388	2800
13.601099	194188	2800
13.601352	196988	5600
13.63781	202588	2800
13.714513	205388	2800
13.714745	208188	2800
13.715018	210988	2800
13.71536	213788	2800
13.715575	216588	2800
13.72638	219388	2800
13.726541	222188	2800
13.726847	224988	2800
13.727175	227788	2800
13.727411	230588	2800
13.727709	233388	2800
13.727923	236188	2800
13.728168	238988	2800
13.728428	241788	2800
13.728629	244588	2800
13.762886	247388	2800
13.763132	250188	2800
13.763431	252988	2800
13.799544	255788	2800
13.876438	258588	2800
13.876552	261388	2800
13.876775	264188	2800
13.877167	266988	2800
13.877327	269788	2800
13.888092	272588	5600
13.888288	278188	2800
13.88854	280988	2800
13.88889	283788	2800
13.889071	286588	2800
13.88939	289388	2800
13.889619	292188	2800
13.889793	294988	2800
13.890036	297788	2800
13.890398	300588	2800
13.924662	303388	2800
13.924919	306188	2800
13.925142	308988	2800
13.961241	311788	2800
14.038299	314588	2800
14.038596	317388	2800
14.038934	320188	2800
14.039165	322988	2800
14.039319	325788	2800
14.050019	328588	2800
14.050247	331388	2800
14.050497	334188	2800
14.050707	336988	2800
14.051044	339788	2800
14.051174	342588	2800
14.051385	345388	2800
14.051622	348188	2800
14.051852	350988	2800
14.052126	353788	2800
14.052305	356588	2800
14.08635	359388	2800
14.086567	362188	2800
14.086819	364988	2800
14.123076	367788	2800
14.200043	370588	2800
14.200159	373388	2800
14.200558	376188	2800
14.200827	378988	2800
14.201134	381788	2800
14.211717	384588	2800
14.211916	387388	2800
14.212248	390188	2800
14.212371	392988	2800
14.212704	395788	2800
14.213046	398588	2800
14.213214	401388	2800
14.213607	404188	2800
14.213904	406988	2800
14.214067	409788	2800
14.214303	412588	2800
14.247993	415388	5600
14.248159	420988	2800
14.248252	423788	2800
14.24842	426588	2800
14.284815	429388	5600
14.332021	434988	2800
14.361768	437788	2800
14.362705	440588	8400
14.363687	448988	2800
14.373631	451788	2800
14.373999	454588	2800
14.374275	457388	2352
14.374957	459740	8400
14.375165	468140	2800
14.375497	470940	2800
14.375841	473740	2800
14.376104	476540	2800
14.376255	479340	2800
14.409712	482140	2800
14.409943	484940	2800
14.410164	487740	2800
14.410414	490540	2800
14.410598	493340	2800
14.44675	496140	2800
14.446913	498940	2800
14.493824	501740	2800
14.523678	504540	2800
14.524595	507340	2800
14.524681	510140	2800
14.524937	512940	2800
14.525342	515740	2800
14.53531	518540	2800
14.535648	521340	2800
14.53592	524140	2800
14.53669	526940	2800
14.53697	529740	2800
14.537172	532540	2800
14.537423	535340	2800
14.537644	538140	2800
14.537879	540940	2800
14.538013	543740	2800
14.53833	546540	2800
14.571553	549340	2800
14.571903	552140	2800
14.57197	554940	2800
14.572282	557740	2800
14.572544	560540	2800
14.608411	563340	2800
14.608602	566140	2800
14.655751	568940	2800
14.68566	571740	2800
14.6865	574540	2800
14.686768	577340	2800
14.686951	580140	2800
14.687271	582940	2800
14.697184	585740	2800
14.697525	588540	2800
14.697939	591340	2800
14.698613	594140	2800
14.698892	596940	2800
14.699098	599740	2800
14.699414	602540	2800
14.699522	605340	2800
14.699773	608140	2800
14.700083	610940	2800
14.700306	613740	2800
14.733756	616540	5600
14.734752	622140	8400
14.770188	630540	2800
14.770387	633340	2800
14.817483	636140	2800
14.847382	638940	2800
14.848055	641740	2800
