5.702129	1500881
5.702373	1503801
5.702621	1506721
5.705952	1509641
5.706495	1512561
5.706764	1515481
5.707065	1518401
5.707332	1521321
5.707559	1524241
5.707842	1527161
5.708104	1530081
5.708481	1533001
5.708725	1535921
5.709231	1538841
5.70946	1541761
5.709788	1544681
5.710058	1547601
5.710336	1550521
5.71076	1553441
5.710984	1556361
5.711162	1559281
5.711409	1562201
5.888966	1565121
5.88925	1568041
5.889585	1570961
5.889832	1573881
5.890131	1576801
5.89043	1579721
5.890791	1582641
5.89109	1585561
5.891413	1588481
5.897167	1591401
5.897464	1594321
5.89771	1597241
5.89804	1600161
5.898357	1603081
5.898606	1606001
5.898851	1608921
5.899099	1611841
5.899395	1614761
5.899641	1617681
5.900213	1620601
5.900496	1623521
5.900746	1626441
5.900993	1629361
5.901238	1632281
6.01987	1635201
6.020089	1638121
6.02033	1641041
6.020579	1643961
6.020827	1646881
6.02107	1649801
6.021508	1652721
6.021872	1655641
6.022116	1658561
6.022458	1661481
6.022714	1664401
6.023018	1667321
6.023293	1670241
6.023537	1673161
6.023801	1676081
6.024047	1679001
6.024295	1681921
6.024539	1684841
6.024785	1687761
6.025033	1690681
6.025279	1693601
6.025521	1696521
6.025771	1699441
6.026028	1702361
6.026288	1705281
6.026534	1708201
6.02683	1711121
6.027164	1714041
6.027462	1716961
6.027707	1719881
6.027953	1722801
6.028251	1725721
6.028486	1728641
6.02877	1731561
6.02904	1734481
6.029285	1737401
6.029628	1740321
6.029875	1743241
6.030467	1746161
6.030708	1749081
6.031131	1752001
6.032768	1754921
6.033028	1757841
6.033345	1760761
6.033576	1763681
6.033868	1766601
6.037071	1769521
6.038006	1772441
6.038325	1775361
6.038572	1778281
6.038833	1781201
6.03908	1784121
6.039347	1787041
6.039629	1789961
6.039904	1792881
6.040151	1795801
6.040398	1798721
6.040648	1801641
6.040979	1804561
6.041226	1807481
6.041658	1810401
6.041908	1813321
6.042198	1816241
6.042444	1819161
6.042691	1822081
6.220422	1825001
6.220659	1827921
6.220978	1830841
6.221262	1833761
6.221493	1836681
6.221744	1839601
6.221996	1842521
6.222257	1845441
6.22256	1848361
6.233437	1851281
6.233728	1854201
6.23407	1857121
6.234319	1860041
6.234702	1862961
6.235038	1865881
6.235283	1868801
6.235529	1871721
6.235776	1874641
6.236394	1877561
6.236793	1880481
6.237283	1883401
6.237527	1886321
6.237801	1889241
6.238123	1892161
6.351282	1895081
6.351517	1898001
6.351785	1900921
6.352118	1903841
6.352385	1906761
6.352696	1909681
6.353619	1912601
6.354087	1915521
6.354463	1918441
6.354707	1921361
6.354954	1924281
6.355264	1927201
6.355548	1930121
6.355794	1933041
6.356042	1935961
6.356287	1938881
6.35656	1941801
6.356822	1944721
6.357067	1947641
6.357319	1950561
6.357566	1953481
6.358348	1956401
6.358589	1959321
6.358963	1962241
6.359235	1965161
6.359529	1968081
6.36005	1971001
6.361358	1973921
6.361889	1976841
6.362311	1979761
6.362631	1982681
6.362895	1985601
6.36314	1988521
6.363474	1991441
6.363972	1994361
6.364366	1997281
6.36461	2000201
6.364858	2003121
6.365172	2006041
6.365417	2008961
6.365679	2011881
6.366393	2014801
6.366638	2017721
6.366879	2020641
6.367174	2023561
6.367425	2026481
6.368264	2029401
6.369263	2032321
6.369532	2035241
6.369843	2038161
6.370264	2041081
6.370705	2044001
6.37117	2046921
6.371555	2049841
6.371891	2052761
6.372372	2055681
6.372657	2058601
6.372994	2061521
6.373378	2064441
6.37362	2067361
6.373898	2070281
6.374164	2073201
6.374582	2076121
6.374828	2079041
6.375073	2081961
6.551655	2084881
6.551865	2087801
6.552123	2090721
6.552489	2093641
6.552951	2096561
6.553571	2099481
6.55412	2102401
6.554519	2105321
6.554765	2108241
6.565291	2115541
6.565488	2118461
6.566781	2121381
6.567029	2124301
6.567327	2127221
6.567758	2130141
6.568004	2133061
6.568262	2135981
6.568538	2138901
6.572748	2141821
6.573372	2144741
6.573778	2147661
6.574382	2150581
6.575269	2153501
6.682594	2156421
6.682871	2159341
6.683128	2162261
6.683579	2165181
6.683826	2168101
6.68709	2171021
6.687332	2173941
6.687582	2176861
6.687848	2179781
6.688206	2182701
6.688454	2185621
6.688698	2188541
6.688944	2191461
6.689192	2194381
6.689511	2197301
6.689754	2200221
6.690003	2203141
6.690251	2206061
6.690496	2208981
6.690743	2211901
6.690988	2214821
6.691531	2217741
6.691778	2220661
6.692053	2223581
6.6923	2226501
6.692547	2229421
6.693252	2232341
6.693496	2235261
6.693783	2238181
6.694109	2241101
6.694321	2244021
6.69457	2246941
6.694814	2249861
6.695106	2252781
6.695392	2255701
6.695792	2258621
6.696039	2261541
6.696287	2264461
6.69683	2267381
6.697419	2270301
6.69783	2273221
6.698938	2276141
6.699541	2279061
6.700087	2281981
6.70034	2284901
6.700628	2287821
6.701282	2290741
6.70189	2293661
6.702146	2296581
6.702441	2299501
6.702753	2302421
6.703052	2305341
6.703377	2308261
6.703621	2311181
6.703867	2314101
6.70447	2317021
6.704715	2319941
6.705101	2322861
6.705347	2325781
6.705593	2328701
6.705839	2331621
6.706214	2334541
6.706459	2337461
6.706705	2340381
6.706952	2343301
6.883154	2346221
6.883711	2349141
6.884052	2352061
6.884296	2354981
6.884543	2357901
6.885114	2360821
6.886222	2363741
6.887002	2366661
6.887992	2369581
6.89668	2372501
6.89692	2375421
6.897238	2378341
6.898023	2381261
6.898291	2384181
6.898598	2387101
6.899042	2390021
6.89929	2392941
6.899536	2395861
6.900503	2398781
6.90415	2401701
6.904647	2404621
6.904916	2407541
6.905466	2410461
6.906485	2413381
7.013856	2416301
7.014356	2419221
7.014727	2422141
7.015211	2425061
7.015772	2427981
7.018381	2430901
7.018641	2433821
7.018887	2436741
7.019134	2439661
7.019441	2442581
7.019687	2445501
7.019934	2448421
7.020178	2451341
7.020425	2454261
7.020735	2457181
7.021015	2460101
7.021263	2463021
7.021818	2465941
7.022181	2468861
7.022433	2471781
7.022757	2474701
7.02354	2477621
7.023859	2480541
7.024168	2483461
7.024609	2486381
7.024974	2489301
7.02522	2492221
7.025539	2495141
7.025846	2498061
7.026243	2500981
7.026571	2503901
7.026827	2506821
7.027074	2509741
7.027319	2512661
7.027565	2515581
7.027832	2518501
7.028459	2521421
7.028811	2524341
7.029826	2527261
7.031036	2530181
7.031294	2533101
7.031529	2536021
7.031773	2538941
7.03204	2541861
7.032502	2544781
7.033107	2547701
7.034089	2550621
7.044608	2553541
7.044939	2556461
7.045186	2559381
7.04552	2562301
7.045763	2565221
7.04601	2568141
7.046257	2571061
7.048125	2573981
7.048494	2576901
7.048758	2579821
7.049213	2582741
7.049672	2585661
7.050415	2588581
7.050868	2591501
7.051557	2594421
7.052126	2597341
7.052441	2600261
7.052731	2603181
7.215252	2606101
7.215779	2609021
7.216432	2611941
7.216898	2614861
7.217256	2617781
7.218199	2620701
7.218499	2623621
7.218986	2626541
7.219269	2629461
7.229647	2632381
7.229889	2635301
7.230136	2638221
7.230561	2641141
7.231013	2644061
7.231384	2646981
7.231937	2649901
7.232175	2652821
7.232425	2655741
7.232672	2658661
7.235338	2661581
7.235736	2664501
7.236001	2667421
7.236731	2670341
7.237845	2673261
7.345046	2676181
7.345405	2679101
7.345863	2682021
7.346847	2686401
7.347106	2689321
7.349814	2692241
7.350091	2695161
7.350506	2698081
7.351099	2701001
7.351398	2703921
7.351639	2706841
7.351885	2709761
7.352132	2712681
7.352378	2715601
7.352654	2718521
7.352901	2721441
7.353145	2724361
7.353463	2727281
7.35381	2730201
7.354129	2733121
7.354375	2736041
7.355174	2738961
7.355445	2741881
7.355701	2744801
7.356063	2747721
7.356312	2750641
7.356988	2753561
7.357235	2756481
7.357491	2759401
7.35784	2762321
7.358187	2765241
7.358432	2768161
7.358777	2771081
7.359168	2774001
7.359413	2776921
7.359659	2779841
7.359907	2782761
7.360151	2785681
7.361207	2788601
7.362451	2791521
7.362806	2794441
7.363145	2797361
7.36341	2800281
7.363633	2803201
7.36393	2806121
7.3645	2809041
7.365382	2811961
7.376004	2814881
7.376245	2817801
7.376566	2820721
7.376816	2823641
7.377058	2826561
7.37752	2829481
7.377765	2832401
7.379553	2835321
7.380037	2838241
7.380283	2841161
7.380596	2844081
7.380958	2847001
7.381873	2849921
7.382367	2852841
7.382848	2855761
7.383399	2858681
7.383697	2861601
7.387153	2864521
7.546667	2867441
7.547145	2870361
7.547683	2873281
7.548363	2876201
7.548914	2879121
7.549545	2882041
7.549836	2884961
7.550322	2887881
7.550646	2890801
7.560984	2893721
7.561321	2896641
7.561583	2899561
7.561833	2902481
7.562348	2905401
7.562644	2908321
7.563295	2911241
7.563561	2914161
7.563886	2917081
7.564181	2920001
7.56674	2922921
7.566984	2925841
7.56753	2928761
7.56806	2931681
7.571722	2934601
7.67646	2937521
7.676816	2940441
7.677522	2943361
7.678159	2946281
7.678449	2949201
7.681035	2952121
7.681399	2955041
7.681645	2957961
7.682356	2960881
7.682601	2963801
7.682869	2966721
7.68324	2969641
7.683786	2972561
7.684033	2975481
7.684277	2978401
7.684522	2981321
7.684766	2984241
7.685016	2987161
7.685426	2990081
7.685951	2993001
7.68621	2995921
7.686501	2998841
7.686829	3001761
7.687073	3004681
7.687523	3007601
7.687801	3010521
7.688095	3013441
7.688378	3016361
7.688624	3019281
7.689108	3022201
7.68936	3025121
7.689675	3028041
7.690057	3030961
7.690328	3033881
7.690682	3036801
7.690927	3039721
7.691219	3042641
7.691534	3045561
7.69233	3048481
7.693669	3051401
7.693984	3054321
7.694269	3057241
7.694615	3060161
7.69492	3063081
7.695165	3066001
7.695617	3068921
7.696519	3071841
7.707183	3074761
7.707502	3077681
7.707749	3080601
7.708027	3083521
7.708354	3086441
7.708696	3089361
7.708972	3092281
7.711054	3096661
7.711347	3099581
7.711646	3102501
7.712046	3105421
7.712489	3108341
7.713197	3111261
7.713682	3114181
7.71412	3117101
7.714693	3120021
7.726453	3122941
7.726694	3125861
7.878031	3128781
7.878424	3131701
7.878901	3134621
7.879837	3137541
7.880313	3140461
7.880825	3143381
7.881142	3146301
7.881803	3149221
7.882049	3152141
7.900343	3155061
7.900583	3157981
7.900829	3160901
7.901108	3163821
7.901531	3166741
7.901817	3169661
7.902098	3172581
7.902425	3175501
7.90274	3178421
7.902988	3181341
7.903236	3184261
7.90353	3187181
7.903883	3190101
7.904176	3193021
7.904527	3195941
8.007936	3198861
8.008171	3201781
8.008847	3204701
8.009466	3207621
8.009724	3210541
8.012374	3213461
8.012757	3216381
8.013048	3219301
8.013661	3222221
8.013908	3225141
8.014153	3228061
8.014603	3230981
8.015078	3233901
8.015595	3236821
8.01597	3239741
8.0163	3242661
8.016545	3245581
8.016791	3248501
8.017059	3251421
8.017352	3254341
8.017584	3257261
8.017864	3260181
8.018196	3263101
8.018483	3266021
8.018812	3268941
8.019175	3271861
8.01943	3274781
8.019827	3277701
8.020072	3280621
8.020441	3283541
8.020743	3286461
8.021031	3289381
8.021412	3292301
8.022072	3295221
8.022362	3298141
8.022624	3301061
8.022871	3303981
8.023153	3306901
8.02364	3309821
8.02491	3312741
8.025228	3315661
8.025586	3318581
8.025993	3321501
8.02634	3324421
8.026603	3327341
8.027131	3330261
8.027821	3333181
8.041237	3336101
8.041678	3339021
8.042164	3341941
8.042531	3344861
8.043221	3347781
8.043568	3350701
8.043814	3353621
8.044191	3356541
8.044437	3359461
8.044683	3362381
8.044984	3365301
8.045228	3368221
8.045476	3371141
8.04609	3374061
8.046341	3376981
8.046581	3379901
8.057692	3382821
8.05837	3385741
8.209203	3388661
8.20954	3391581
8.210185	3394501
8.211212	3397421
8.211476	3400341
8.211892	3403261
8.212189	3406181
8.212932	3409101
8.213293	3412021
8.234716	3414941
8.235062	3417861
8.235308	3420781
8.235563	3423701
8.235812	3426621
8.236133	3429541
8.23638	3432461
8.236627	3435381
8.236871	3438301
8.237152	3441221
8.237413	3444141
8.237666	3447061
8.237912	3449981
8.23829	3452901
8.238535	3455821
8.339134	3458741
8.339419	3461661
8.340253	3466041
8.340796	3468961
8.341202	3471881
8.343752	3474801
8.344137	3477721
8.344572	3480641
8.345018	3483561
8.345359	3486481
8.345603	3489401
8.345953	3492321
8.346344	3495241
8.346891	3498161
8.34737	3501081
8.347668	3504001
8.347938	3506921
8.348221	3509841
8.348485	3512761
8.34913	3515681
8.349378	3518601
8.349622	3521521
8.349868	3524441
8.350115	3527361
8.350361	3530281
8.350607	3533201
8.351208	3536121
8.3516	3539041
8.351847	3541961
8.352094	3544881
8.352356	3547801
8.352651	3550721
8.353432	3553641
8.353676	3556561
8.353923	3559481
8.35417	3562401
8.354416	3565321
8.35472	3568241
8.355051	3571161
8.356242	3574081
8.356587	3577001
8.35697	3579921
8.357283	3582841
8.357615	3585761
8.357967	3588681
8.358445	3591601
8.359479	3594521
8.372726	3597441
8.373164	3600361
8.373426	3603281
8.373917	3606201
8.374807	3609121
8.375055	3612041
8.375536	3614961
8.376211	3617881
8.376517	3620801
8.376909	3623721
8.377153	3626641
8.377463	3629561
8.377724	3632481
8.378181	3635401
8.378426	3638321
8.378694	3641241
8.388949	3644161
8.389757	3647081
8.54053	3650001
8.540942	3652921
8.541711	3655841
8.542591	3658761
8.542832	3661681
8.54361	3664601
8.543732	3664601
8.543857	3667521
8.544162	3670441
8.544623	3673361
8.56616	3676281
8.566403	3679201
8.56673	3682121
8.566976	3685041
8.567228	3687961
8.567726	3690881
8.56828	3693801
8.568525	3696721
8.568771	3699641
8.569019	3702561
8.569262	3705481
8.569511	3708401
8.569756	3711321
8.570001	3714241
8.570247	3717161
8.671551	3720081
8.671791	3723001
8.672079	3725921
8.672327	3728841
8.672767	3731761
8.674949	3734681
8.675241	3737601
8.675745	3740521
8.676156	3743441
8.676464	3746361
8.676832	3749281
8.67708	3752201
8.677479	3755121
8.678008	3758041
8.678532	3760961
8.678832	3763881
8.679227	3766801
8.679524	3769721
8.679771	3772641
8.680204	3775561
8.680544	3778481
8.680848	3781401
8.681199	3784321
8.681445	3787241
8.681716	3790161
8.681999	3793081
8.682372	3796001
8.682744	3798921
8.683109	3801841
8.683387	3804761
8.68394	3807681
8.68422	3810601
8.684686	3813521
8.685097	3816441
8.685376	3819361
8.685654	3822281
8.685917	3825201
8.686335	3828121
8.686582	3831041
8.687351	3833961
8.687768	3836881
8.688285	3839801
8.688557	3842721
8.688801	3845641
8.689048	3848561
8.68961	3851481
8.690628	3854401
8.703981	3857321
8.704375	3860241
8.704673	3863161
8.70509	3866081
8.70603	3869001
8.706285	3871921
8.706681	3874841
8.707386	3877761
8.707651	3880681
8.7082	3883601
8.708448	3886521
8.708751	3889441
8.709323	3892361
8.709571	3895281
8.709815	3898201
8.710061	3901121
8.720356	3902581
8.72047	3905501
8.721148	3908421
8.871823	3911341
8.872233	3914261
8.873192	3917181
8.883794	3920101
8.884039	3923021
8.884286	3925941
8.88453	3928861
8.884951	3931781
8.885206	3934701
8.897436	3937621
8.897685	3940541
8.898117	3943461
8.89841	3946381
8.898656	3949301
8.899066	3952221
8.899584	3955141
8.899839	3958061
8.900088	3960981
8.900386	3963901
8.900658	3966821
8.900929	3969741
8.90118	3972661
8.901482	3975581
8.901728	3978501
9.002855	3981421
9.003235	3984341
9.00351	3987261
9.003754	3990181
9.004108	3993101
9.006334	3996021
9.006919	3998941
9.00718	4001861
9.007496	4004781
9.007769	4007701
9.008139	4010621
9.008393	4013541
9.008828	4016461
9.00936	4019381
9.009772	4022301
9.010128	4025221
9.010585	4028141
9.010851	4031061
9.011162	4033981
9.011482	4036901
9.011866	4039821
9.012223	4042741
9.01254	4045661
9.012802	4048581
9.013107	4051501
9.013395	4054421
9.013656	4057341
9.014091	4060261
9.014579	4063181
9.014826	4066101
9.016284	4069021
9.016531	4071941
9.016778	4074861
9.017023	4077781
9.017269	4080701
9.0177	4083621
9.017944	4086541
9.018213	4089461
9.018461	4092381
9.018767	4095301
9.019126	4098221
9.019689	4101141
9.019939	4104061
9.020185	4106981
9.020433	4109901
9.021045	4112821
9.022059	4115741
9.035282	4118661
9.035805	4121581
9.036029	4124501
9.036437	4127421
9.037476	4130341
9.037836	4133261
9.038084	4136181
9.03866	4139101
9.03895	4142021
9.039584	4144941
9.039915	4147861
9.040299	4150781
9.040635	4153701
9.040939	4156621
9.041254	4159541
9.041618	4162461
9.051964	4165381
9.052622	4168301
9.205772	4171221
9.206177	4174141
9.20659	4177061
9.215014	4179981
9.215292	4182901
9.215555	4185821
9.215871	4188741
9.216251	4191661
9.216497	4194581
9.228579	4197501
9.228932	4200421
9.229312	4203341
9.229589	4206261
9.229877	4209181
9.230552	4212101
9.230913	4215021
9.231156	4217941
9.231691	4220861
9.231938	4223781
9.232182	4226701
9.23243	4229621
9.232676	4232541
9.233202	4235461
9.233766	4238381
9.334158	4241301
9.334377	4244221
9.334754	4247141
9.334994	4250061
9.335456	4252981
9.337562	4255901
9.33825	4258821
9.338744	4261741
9.338991	4264661
9.339235	4267581
9.339482	4270501
9.339729	4273421
9.340125	4276341
9.340487	4279261
9.340874	4282181
9.34124	4285101
9.341801	4288021
9.342066	4290941
9.342398	4293861
9.342691	4296781
9.343006	4299701
9.343577	4302621
9.343865	4305541
9.344164	4308461
9.344847	4311381
9.345296	4314301
9.345944	4317221
9.346268	4317221
9.346408	4320141
9.346635	4323061
9.346882	4325981
9.347469	4328901
9.347842	4331821
9.348088	4334741
9.348333	4337661
9.34858	4340581
9.349077	4343501
9.349384	4346421
9.349643	4349341
9.349912	4352261
9.350157	4355181
9.350778	4358101
9.351026	4361021
9.351271	4363941
9.351517	4366861
9.351764	4369781
9.352309	4372701
9.353402	4375621
9.366435	4378541
9.366982	4381461
9.367437	4384381
9.367683	4387301
9.368674	4390221
9.369044	4393141
9.369294	4396061
9.369805	4398981
9.370141	4401901
9.370686	4404821
9.371077	4407741
9.371571	4410661
9.371873	4413581
9.372207	4416501
9.372454	4419421
9.372711	4422341
9.383223	4425261
9.383911	4428181
9.536867	4431101
9.537568	4434021
9.538184	4436941
9.547587	4439861
9.547825	4442781
9.548327	4445701
9.548599	4448621
9.548949	4451541
9.549216	4454461
9.559735	4457381
9.560179	4460301
9.560445	4463221
9.560756	4466141
9.56112	4469061
9.561733	4471981
9.56206	4474901
9.56235	4477821
9.562837	4480741
9.563179	4483661
9.563712	4486581
9.564132	4489501
9.56438	4492421
9.565111	4495341
9.565393	4498261
9.665314	4501181
9.665635	4504101
9.666203	4508481
9.666333	4511401
9.666702	4514321
9.668815	4517241
9.670175	4520161
9.670458	4523081
9.670676	4526001
9.670925	4528921
9.671364	4531841
9.671637	4534761
9.672016	4537681
9.672263	4540601
9.672508	4543521
9.672755	4546441
9.673225	4549361
9.67347	4552281
9.67375	4555201
9.674058	4558121
9.674474	4561041
9.674864	4563961
9.675203	4566881
9.675476	4569801
9.676162	4572721
9.676588	4575641
9.677169	4578561
9.677784	4581481
9.678303	4584401
9.678578	4587321
9.678825	4590241
9.679214	4593161
9.679466	4596081
9.679757	4599001
9.680091	4601921
9.680381	4604841
9.680689	4607761
9.681029	4610681
9.681274	4613601
9.681523	4616521
9.682192	4619441
9.682437	4622361
9.682756	4625281
9.683057	4628201
9.683301	4631121
9.683717	4634041
9.684701	4636961
9.706675	4639881
9.706981	4642801
9.707232	4645721
9.707515	4648641
9.707761	4651561
9.708169	4654481
9.708533	4657401
9.708779	4660321
9.709112	4663241
9.709357	4666161
